name,final_adoption
1_1_1_3_3,0.0
1_1_2_0_0,0.0
1_1_2_0_1,0.0
1_1_2_0_2,0.0
1_1_2_0_3,0.0
1_1_2_1_0,0.0
1_1_2_1_1,0.0
1_1_2_1_2,0.0
1_1_2_1_3,0.0
1_1_2_2_0,0.0
1_1_2_2_1,0.0
1_1_2_2_2,0.0
1_1_2_2_3,0.0
1_1_2_3_0,0.0
1_1_2_3_1,0.0
1_1_2_3_2,0.0
1_1_2_3_3,0.0
1_1_3_0_0,0.0
1_1_3_0_1,0.0
1_1_3_0_2,0.0
1_1_3_0_3,0.0
1_1_3_1_0,0.0
1_1_3_1_1,0.0
1_1_3_1_2,0.0
1_1_3_1_3,0.0
1_1_3_2_0,0.0
1_1_3_2_1,0.0
1_1_3_2_2,0.0
1_1_3_2_3,0.0
1_1_3_3_0,0.0
1_1_3_3_1,0.0
1_1_3_3_2,0.0
1_1_3_3_3,0.0
1_1_4_0_0,0.0
1_1_4_0_1,0.0
1_1_4_0_2,0.0
1_1_4_0_3,0.0
1_1_4_1_0,0.0
1_1_4_1_1,0.0
1_1_4_1_2,0.0
1_1_4_1_3,0.0
1_1_4_2_0,0.0
1_1_4_2_1,0.0
1_1_4_2_2,0.0
1_1_4_2_3,0.0
1_1_4_3_0,0.0
1_1_4_3_1,0.0
1_1_4_3_2,0.0
1_1_4_3_3,0.0
1_1_5_0_0,0.0
1_1_5_0_1,0.0
1_1_5_0_2,0.0
1_1_5_0_3,0.0
1_1_5_1_0,0.0
1_1_5_1_1,0.0
1_1_5_1_2,0.0
1_1_5_1_3,0.0
1_1_5_2_0,0.0
1_1_5_2_1,0.0
1_1_5_2_2,0.0
1_1_5_2_3,0.0
1_1_5_3_0,0.0
1_1_5_3_1,0.0
1_1_5_3_2,0.0
1_1_5_3_3,0.0
1_1_6_0_0,0.0
1_1_6_0_1,0.0
1_1_6_0_2,0.0
1_1_6_0_3,0.0
1_1_6_1_0,0.0
1_1_6_1_1,0.0
1_1_6_1_2,0.0
1_1_6_1_3,0.0
1_1_6_2_0,0.0
1_1_6_2_1,0.0
1_1_6_2_2,0.0
1_1_6_2_3,0.0
1_1_6_3_0,0.0
1_1_6_3_1,0.0
1_1_6_3_2,0.0
1_1_6_3_3,0.0
1_1_7_0_0,0.0
1_1_7_0_1,0.0
1_1_7_0_2,0.0
1_1_7_0_3,0.0
1_1_7_1_0,0.0
1_1_7_1_1,0.0
1_1_7_1_2,0.0
1_1_7_1_3,0.0
1_1_7_2_0,0.0
1_1_7_2_1,0.0
1_1_7_2_2,0.0
1_1_7_2_3,0.0
1_1_7_3_0,0.0
1_1_7_3_1,0.0
1_1_7_3_2,0.0
1_1_7_3_3,0.0
1_1_8_0_0,0.0
1_1_8_0_1,0.0
1_1_8_0_2,0.0
1_1_8_0_3,0.0
1_1_8_1_0,0.0
1_1_8_1_1,0.0
1_1_8_1_2,0.0
1_1_8_1_3,0.0
1_1_8_2_0,0.0
1_1_8_2_1,0.0
1_1_8_2_2,0.0
1_1_8_2_3,0.0
1_1_8_3_0,0.0
1_1_8_3_1,0.0
1_1_8_3_2,0.0
1_1_8_3_3,0.0
1_1_9_0_0,0.0
1_1_9_0_1,0.0
1_1_9_0_2,0.0
1_1_9_0_3,0.0
1_1_9_1_0,0.0
1_1_9_1_1,0.0
1_1_9_1_2,0.0
1_1_9_1_3,0.0
1_1_9_2_0,0.0
1_1_9_2_1,0.0
1_1_9_2_2,0.0
1_1_9_2_3,0.0
1_1_9_3_0,0.0
1_1_9_3_1,0.0
1_1_9_3_2,0.0
1_1_9_3_3,0.0
1_20_0_0_0,6.677953386653899e-11
1_20_0_0_1,6.878929278479385e-12
1_20_0_0_2,5.124753599934768e-10
1_20_0_0_3,2.176479241427565e-11
1_20_0_1_0,2.2390381450116843e-12
1_20_0_1_1,1.5537513239592323e-11
1_20_0_1_2,5.38542201064692e-12
1_20_0_1_3,8.089354251560192e-11
1_20_0_2_0,1.791527900956912e-11
1_20_0_2_1,4.0198574263721127e-11
1_20_0_2_2,2.0936935459701505e-10
1_20_0_2_3,9.254567547650897e-11
1_20_0_3_0,2.659856447733735e-11
1_20_0_3_1,1.2617084545500686e-10
1_20_0_3_2,2.079000989414294e-10
1_20_0_3_3,1.0630775639929579e-10
1_20_10_0_0,1.0
1_20_10_0_1,0.9999785417210014
1_20_10_0_2,0.9999999917558947
1_20_10_0_3,0.9999999941130695
1_20_10_1_0,0.9999999835723139
1_20_10_1_1,0.999999991400236
1_20_10_1_2,0.9999999924345012
1_20_10_1_3,0.9999999933503947
1_20_10_2_0,0.999999992077795
1_20_10_2_1,0.9999999941888555
1_20_10_2_2,0.9999999948794249
1_20_10_2_3,0.9999999948195655
1_20_10_3_0,0.9999999903177497
1_20_10_3_1,0.9999999938461384
1_20_10_3_2,0.9999999959921486
1_20_10_3_3,0.9999999945503718
1_20_1_0_0,1.4975611723919968e-07
1_20_1_0_1,3.1146179368176096e-09
1_20_1_0_2,1.4431390233570387e-07
1_20_1_0_3,7.843810079506068e-08
1_20_1_1_0,2.1064222968728346e-10
1_20_1_1_1,2.6002145578644765e-07
1_20_1_1_2,1.8236220429960196e-10
1_20_1_1_3,1.46980330250157e-07
1_20_1_2_0,2.6640901666261597e-07
1_20_1_2_1,4.590477452384118e-08
1_20_1_2_2,3.9165059915985374e-07
1_20_1_2_3,2.2214320559667913e-07
1_20_1_3_0,1.8994013867147345e-07
1_20_1_3_1,2.705251718366591e-07
1_20_1_3_2,4.4416276310701694e-07
1_20_1_3_3,3.843071436896437e-07
1_20_2_0_0,2.1333963817649145e-06
1_20_2_0_1,1.180216100003813e-07
1_20_2_0_2,2.3959407668564053e-05
1_20_2_0_3,6.0563569265173965e-06
1_20_2_1_0,6.382177411076377e-08
1_20_2_1_1,2.355705242249384e-06
1_20_2_1_2,6.759132212966755e-08
1_20_2_1_3,3.2510486612107186e-06
1_20_2_2_0,5.207894300350126e-06
1_20_2_2_1,1.7927016917599678e-06
1_20_2_2_2,1.1157589472562947e-05
1_20_2_2_3,4.46530161574703e-06
1_20_2_3_0,2.0006942818915167e-06
1_20_2_3_1,4.833833105984657e-06
1_20_2_3_2,1.2840552693871988e-05
1_20_2_3_3,5.926626459507608e-06
1_20_3_0_0,6.7414406922476785e-06
1_20_3_0_1,2.1173924534707444e-06
1_20_3_0_2,3.724456360915235e-05
1_20_3_0_3,0.0001076005337697792
1_20_3_1_0,2.148729160859229e-06
1_20_3_1_1,5.059853863271638e-05
1_20_3_1_2,1.0301299408354795e-05
1_20_3_1_3,2.198208601878846e-05
1_20_3_2_0,9.306942081578374e-05
1_20_3_2_1,1.5173651095574643e-05
1_20_3_2_2,0.00021907286910003083
1_20_3_2_3,5.509718572252763e-05
1_20_3_3_0,1.80634970943495e-05
1_20_3_3_1,6.671453734925643e-05
1_20_3_3_2,0.00013998305034065663
1_20_3_3_3,6.327599762644741e-05
1_20_4_0_0,0.00017370631250059
1_20_4_0_1,0.0008347654045762358
1_20_4_0_2,0.0016997810333192025
1_20_4_0_3,0.0017541216005520018
1_20_4_1_0,0.0003402467289528193
1_20_4_1_1,0.0005849023265971929
1_20_4_1_2,0.0002445792226198793
1_20_4_1_3,0.0005349172924135634
1_20_4_2_0,0.0009100783753880799
1_20_4_2_1,0.00021459937080448333
1_20_4_2_2,0.001490972028875031
1_20_4_2_3,0.0005879025682494994
1_20_4_3_0,0.000259606774555368
1_20_4_3_1,0.0005042425510408784
1_20_4_3_2,0.001263246611479344
1_20_4_3_3,0.0005697887922123399
1_20_5_0_0,0.005099466815185537
1_20_5_0_1,0.008189659492695777
1_20_5_0_2,0.0032799989870840648
1_20_5_0_3,0.009015272091927906
1_20_5_1_0,0.002126554642211226
1_20_5_1_1,0.00657364079236514
1_20_5_1_2,0.004961665027193855
1_20_5_1_3,0.005631414260377514
1_20_5_2_0,0.009392489059959312
1_20_5_2_1,0.005131018392921745
1_20_5_2_2,0.011094268085216274
1_20_5_2_3,0.006379539208430005
1_20_5_3_0,0.009449553100299352
1_20_5_3_1,0.00739920482554379
1_20_5_3_2,0.010148870480002401
1_20_5_3_3,0.005099328022003818
1_20_6_0_0,0.05624191831625927
1_20_6_0_1,0.052393582652751014
1_20_6_0_2,0.053623362911206326
1_20_6_0_3,0.040015841343397446
1_20_6_1_0,0.049655782301837516
1_20_6_1_1,0.0578678262012868
1_20_6_1_2,0.06343632460304569
1_20_6_1_3,0.06621541958558962
1_20_6_2_0,0.08167309944039611
1_20_6_2_1,0.054904789142930614
1_20_6_2_2,0.07806812103265948
1_20_6_2_3,0.07773663117877579
1_20_6_3_0,0.0681500346189422
1_20_6_3_1,0.07161737836590729
1_20_6_3_2,0.06870054075570518
1_20_6_3_3,0.06421782563944865
1_20_7_0_0,0.9999999990754254
1_20_7_0_1,0.6712125669817448
1_20_7_0_2,0.30435542042733454
1_20_7_0_3,0.3472160546753466
1_20_7_1_0,0.5677549367337624
1_20_7_1_1,0.5605389829641256
1_20_7_1_2,0.5407283035489922
1_20_7_1_3,0.38434800347390885
1_20_7_2_0,0.5228731375839795
1_20_7_2_1,0.41356433409015314
1_20_7_2_2,0.41383235495022697
1_20_7_2_3,0.4529895040214808
1_20_7_3_0,0.5495435143420415
1_20_7_3_1,0.41660997164170455
1_20_7_3_2,0.44354199033005726
1_20_7_3_3,0.45130178335324045
1_20_8_0_0,1.0
1_20_8_0_1,0.9403710754956973
1_20_8_0_2,0.934050844565916
1_20_8_0_3,0.9999999942171889
1_20_8_1_0,0.9865043907632032
1_20_8_1_1,0.9901150302280758
1_20_8_1_2,0.9929826973688314
1_20_8_1_3,0.9819466097579006
1_20_8_2_0,0.9889563109168257
1_20_8_2_1,0.9856593752948144
1_20_8_2_2,0.9903597794451677
1_20_8_2_3,0.9898340173834606
1_20_8_3_0,0.9932314634742824
1_20_8_3_1,0.9896873438518048
1_20_8_3_2,0.989219716444254
1_20_8_3_3,0.9879730020526045
1_20_9_0_0,1.0
1_20_9_0_1,0.9999961852136232
1_20_9_0_2,0.9999999917558947
1_20_9_0_3,0.9999999941130695
1_20_9_1_0,0.999999984002907
1_20_9_1_1,0.9999999914967796
1_20_9_1_2,0.9999999924484692
1_20_9_1_3,0.9999999934064208
1_20_9_2_0,0.9999999921511823
1_20_9_2_1,0.9999999942329623
1_20_9_2_2,0.9999999949276849
1_20_9_2_3,0.9999999948372439
1_20_9_3_0,0.9999999904351718
1_20_9_3_1,0.9999999938953049
1_20_9_3_2,0.9999999960278466
1_20_9_3_3,0.9999999945590387
1_2_0_0_0,0.0
1_2_0_0_1,0.0
1_2_0_0_2,0.0
1_2_0_0_3,0.0
1_2_0_1_0,0.019673094779368336
1_2_0_1_1,0.0027509337877038584
1_2_0_1_2,0.0009970503669615705
1_2_0_1_3,0.0
1_2_0_2_0,0.0027509337877038584
1_2_0_2_1,0.0027509337877038584
1_2_0_2_2,0.0009970503669615705
1_2_0_2_3,0.0013582846686495732
1_2_0_3_0,0.005050333241931968
1_2_0_3_1,0.0027509337877038584
1_2_0_3_2,0.005050333241931968
1_2_0_3_3,0.0009970503669615705
1_2_10_0_0,0.0
1_2_10_0_1,0.0
1_2_10_0_2,0.0
1_2_10_0_3,0.0
1_2_10_1_0,0.10603584654376048
1_2_10_1_1,0.010585492218219729
1_2_10_1_2,0.0053357221468469124
1_2_10_1_3,0.0
1_2_10_2_0,0.010585492218219729
1_2_10_2_1,0.010452240633310112
1_2_10_2_2,0.0009216766054702297
1_2_10_2_3,0.005880796880458288
1_2_10_3_0,0.01505313982314246
1_2_10_3_1,0.0024883740017288577
1_2_10_3_2,0.012818105393495908
1_2_10_3_3,0.002705657407271567
1_2_1_0_0,0.0
1_2_1_0_1,0.0
1_2_1_0_2,0.0
1_2_1_0_3,0.0
1_2_1_1_0,0.019673094779368336
1_2_1_1_1,0.0027509337877038584
1_2_1_1_2,0.0009970503669615705
1_2_1_1_3,0.0
1_2_1_2_0,0.0027509337877038584
1_2_1_2_1,0.0027509337877038584
1_2_1_2_2,0.0009970503669615705
1_2_1_2_3,0.0013582846686495732
1_2_1_3_0,0.005050333241931968
1_2_1_3_1,0.0027509337877038584
1_2_1_3_2,0.005050333241931968
1_2_1_3_3,0.0009970503669615705
1_2_2_0_0,0.0
1_2_2_0_1,0.0
1_2_2_0_2,0.0
1_2_2_0_3,0.0
1_2_2_1_0,0.019673094779368336
1_2_2_1_1,0.0027509337877038584
1_2_2_1_2,0.0009970503669615705
1_2_2_1_3,0.0
1_2_2_2_0,0.0027509337877038584
1_2_2_2_1,0.0027509337877038584
1_2_2_2_2,0.0009970503669615705
1_2_2_2_3,0.0013582846686495732
1_2_2_3_0,0.005050333241931968
1_2_2_3_1,0.0027509337877038584
1_2_2_3_2,0.005050333241931968
1_2_2_3_3,0.0009970503669615705
1_2_3_0_0,0.0
1_2_3_0_1,0.0
1_2_3_0_2,0.0
1_2_3_0_3,0.0
1_2_3_1_0,0.019673094779368336
1_2_3_1_1,0.0027509337877038584
1_2_3_1_2,0.0009970503669615705
1_2_3_1_3,0.0
1_2_3_2_0,0.0027509337877038584
1_2_3_2_1,0.0027509337877038584
1_2_3_2_2,0.0009970503669615705
1_2_3_2_3,0.0013582846686495732
1_2_3_3_0,0.005050333241931968
1_2_3_3_1,0.0027509337877038584
1_2_3_3_2,0.005050333241931968
1_2_3_3_3,0.0009970503669615705
1_2_4_0_0,0.0
1_2_4_0_1,0.0
1_2_4_0_2,0.0
1_2_4_0_3,0.0
1_2_4_1_0,0.019673094779368336
1_2_4_1_1,0.0027509337877038584
1_2_4_1_2,0.0009970503669615705
1_2_4_1_3,0.0
1_2_4_2_0,0.0027509337877038584
1_2_4_2_1,0.0027509337877038584
1_2_4_2_2,0.0009970503669615705
1_2_4_2_3,0.0013582846686495732
1_2_4_3_0,0.005050333241931968
1_2_4_3_1,0.0027509337877038584
1_2_4_3_2,0.005050333241931968
1_2_4_3_3,0.0009970503669615705
1_2_5_0_0,0.0
1_2_5_0_1,0.0
1_2_5_0_2,0.0
1_2_5_0_3,0.0
1_2_5_1_0,0.019588444783788492
1_2_5_1_1,0.0027509337877038584
1_2_5_1_2,0.0009970503669615705
1_2_5_1_3,0.0
1_2_5_2_0,0.0027509337877038584
1_2_5_2_1,0.002250260273952562
1_2_5_2_2,0.0009970503669615705
1_2_5_2_3,0.0011062056154657097
1_2_5_3_0,0.004354660056541213
1_2_5_3_1,0.0023118439009212582
1_2_5_3_2,0.004696847786888264
1_2_5_3_3,0.0009970503669615705
1_2_6_0_0,0.0
1_2_6_0_1,0.0
1_2_6_0_2,0.0
1_2_6_0_3,0.0
1_2_6_1_0,0.019588444783788492
1_2_6_1_1,0.0027509337877038584
1_2_6_1_2,0.0009970503669615705
1_2_6_1_3,0.0
1_2_6_2_0,0.0027509337877038584
1_2_6_2_1,0.002250260273952562
1_2_6_2_2,0.0009970503669615705
1_2_6_2_3,0.0011062056154657097
1_2_6_3_0,0.004354660056541213
1_2_6_3_1,0.0023118439009212582
1_2_6_3_2,0.004353898596102355
1_2_6_3_3,0.0009970503669615705
1_2_7_0_0,0.0
1_2_7_0_1,0.0
1_2_7_0_2,0.0
1_2_7_0_3,0.0
1_2_7_1_0,0.019588444783788492
1_2_7_1_1,0.0027509337877038584
1_2_7_1_2,0.0009970503669615705
1_2_7_1_3,0.0
1_2_7_2_0,0.0027509337877038584
1_2_7_2_1,0.0022481935165114112
1_2_7_2_2,0.0009970503669615705
1_2_7_2_3,0.0011721013510126793
1_2_7_3_0,0.0043486238822179534
1_2_7_3_1,0.0023118439009212582
1_2_7_3_2,0.004445501701982138
1_2_7_3_3,0.0008354258193093379
1_2_8_0_0,0.0
1_2_8_0_1,0.0
1_2_8_0_2,0.0
1_2_8_0_3,0.0
1_2_8_1_0,0.019588444783788492
1_2_8_1_1,0.0027509337877038584
1_2_8_1_2,0.0009970503669615705
1_2_8_1_3,0.0
1_2_8_2_0,0.0027509337877038584
1_2_8_2_1,0.0022481935165114112
1_2_8_2_2,0.0009970503669615705
1_2_8_2_3,0.0015336175220953426
1_2_8_3_0,0.0043486238822179534
1_2_8_3_1,0.0023118439009212582
1_2_8_3_2,0.004387269249338273
1_2_8_3_3,0.0009178634412936134
1_2_9_0_0,0.0
1_2_9_0_1,0.0
1_2_9_0_2,0.0
1_2_9_0_3,0.0
1_2_9_1_0,0.019588444783788492
1_2_9_1_1,0.0027509337877038584
1_2_9_1_2,0.0009970503669615705
1_2_9_1_3,0.0
1_2_9_2_0,0.0027509337877038584
1_2_9_2_1,0.0022481935165114112
1_2_9_2_2,0.0009970503669615705
1_2_9_2_3,0.0016109121605763445
1_2_9_3_0,0.0043486238822179534
1_2_9_3_1,0.0023118439009212582
1_2_9_3_2,0.004230918426617055
1_2_9_3_3,0.0009515145148984306
1_3_0_0_0,0.0
1_3_0_0_1,0.056246305695562784
1_3_0_0_2,0.031793370870304365
1_3_0_0_3,0.024357904808044922
1_3_0_1_0,0.02431711899606707
1_3_0_1_1,0.017028490546879306
1_3_0_1_2,0.011361299355692583
1_3_0_1_3,0.019673094779368336
1_3_0_2_0,0.01136388412232691
1_3_0_2_1,0.025870662769595303
1_3_0_2_2,0.022317555825490297
1_3_0_2_3,0.023723239674348844
1_3_0_3_0,0.013164917792086436
1_3_0_3_1,0.019823590479798224
1_3_0_3_2,0.018538540814261616
1_3_0_3_3,0.02213374923019091
1_3_10_0_0,0.0
1_3_10_0_1,0.2003757851357078
1_3_10_0_2,0.031793370870304365
1_3_10_0_3,0.07364602822726143
1_3_10_1_0,0.10352369476149458
1_3_10_1_1,0.041361848967052625
1_3_10_1_2,0.01584919082299035
1_3_10_1_3,0.022108560567542745
1_3_10_2_0,0.020762323569629988
1_3_10_2_1,0.09448186839129973
1_3_10_2_2,0.07774586942158664
1_3_10_2_3,0.048587103113951105
1_3_10_3_0,0.04041837498027841
1_3_10_3_1,0.08342190266301364
1_3_10_3_2,0.05156892861159416
1_3_10_3_3,0.06922187553382969
1_3_1_0_0,0.0
1_3_1_0_1,0.056246305695562784
1_3_1_0_2,0.031793370870304365
1_3_1_0_3,0.024357904808044922
1_3_1_1_0,0.02431711899606707
1_3_1_1_1,0.017028490546879306
1_3_1_1_2,0.011361299355692583
1_3_1_1_3,0.019673094779368336
1_3_1_2_0,0.01136388412232691
1_3_1_2_1,0.025934168152526096
1_3_1_2_2,0.022310791482140498
1_3_1_2_3,0.02420453553938058
1_3_1_3_0,0.013164917792086436
1_3_1_3_1,0.019932960306164052
1_3_1_3_2,0.018362102258140504
1_3_1_3_3,0.022265443269680336
1_3_2_0_0,0.0
1_3_2_0_1,0.056246305695562784
1_3_2_0_2,0.031793370870304365
1_3_2_0_3,0.024357904808044922
1_3_2_1_0,0.02431711899606707
1_3_2_1_1,0.017028490546879306
1_3_2_1_2,0.011361299355692583
1_3_2_1_3,0.019673094779368336
1_3_2_2_0,0.01136388412232691
1_3_2_2_1,0.025934168152526096
1_3_2_2_2,0.022310791482140498
1_3_2_2_3,0.02415968390940626
1_3_2_3_0,0.013164917792086436
1_3_2_3_1,0.019932960306164052
1_3_2_3_2,0.018346943774875016
1_3_2_3_3,0.022331347332225977
1_3_3_0_0,0.0
1_3_3_0_1,0.056246305695562784
1_3_3_0_2,0.031793370870304365
1_3_3_0_3,0.024357904808044922
1_3_3_1_0,0.02431711899606707
1_3_3_1_1,0.017028490546879306
1_3_3_1_2,0.011361299355692583
1_3_3_1_3,0.019673094779368336
1_3_3_2_0,0.01136388412232691
1_3_3_2_1,0.026702375483742706
1_3_3_2_2,0.02287675738191612
1_3_3_2_3,0.02466198186879444
1_3_3_3_0,0.013164917792086436
1_3_3_3_1,0.02006961667136106
1_3_3_3_2,0.018583064094462358
1_3_3_3_3,0.022539248621717245
1_3_4_0_0,0.0
1_3_4_0_1,0.056246305695562784
1_3_4_0_2,0.031793370870304365
1_3_4_0_3,0.024357904808044922
1_3_4_1_0,0.02431711899606707
1_3_4_1_1,0.017028490546879306
1_3_4_1_2,0.011361299355692583
1_3_4_1_3,0.01966771531187664
1_3_4_2_0,0.01136388412232691
1_3_4_2_1,0.02714131200684186
1_3_4_2_2,0.02346200719899528
1_3_4_2_3,0.02470236942099268
1_3_4_3_0,0.012437272272004285
1_3_4_3_1,0.020584802712444214
1_3_4_3_2,0.01867964046495121
1_3_4_3_3,0.02264493511136648
1_3_5_0_0,0.0
1_3_5_0_1,0.04679462753544319
1_3_5_0_2,0.031793370870304365
1_3_5_0_3,0.024357904808044922
1_3_5_1_0,0.020863886758927044
1_3_5_1_1,0.017028490546879306
1_3_5_1_2,0.011857258374212417
1_3_5_1_3,0.018956374126120057
1_3_5_2_0,0.01136388412232691
1_3_5_2_1,0.027673718066834132
1_3_5_2_2,0.023700559996181175
1_3_5_2_3,0.024038659189236037
1_3_5_3_0,0.012367826069050647
1_3_5_3_1,0.021015615943831202
1_3_5_3_2,0.019037808656083063
1_3_5_3_3,0.022891467542035044
1_3_6_0_0,0.0
1_3_6_0_1,0.04679462753544319
1_3_6_0_2,0.031793370870304365
1_3_6_0_3,0.024357904808044922
1_3_6_1_0,0.019803569780680225
1_3_6_1_1,0.017028490546879306
1_3_6_1_2,0.011326294793360964
1_3_6_1_3,0.017699951881283416
1_3_6_2_0,0.011344178132159297
1_3_6_2_1,0.027890481342077368
1_3_6_2_2,0.023133093914352268
1_3_6_2_3,0.023496117763124665
1_3_6_3_0,0.012393752554022315
1_3_6_3_1,0.02064321846669443
1_3_6_3_2,0.018739427824571584
1_3_6_3_3,0.022083263103774585
1_3_7_0_0,0.0
1_3_7_0_1,0.03859630883364028
1_3_7_0_2,0.031793370870304365
1_3_7_0_3,0.024357904808044922
1_3_7_1_0,0.040966120711975834
1_3_7_1_1,0.019979453517465086
1_3_7_1_2,0.01172157544590596
1_3_7_1_3,0.016511201650388205
1_3_7_2_0,0.011510066390049107
1_3_7_2_1,0.026342706238275348
1_3_7_2_2,0.023027556691994588
1_3_7_2_3,0.023050121045579318
1_3_7_3_0,0.013448724828221327
1_3_7_3_1,0.02127896972418102
1_3_7_3_2,0.018733422566247934
1_3_7_3_3,0.021322090416408566
1_3_8_0_0,0.0
1_3_8_0_1,0.03859630883364028
1_3_8_0_2,0.031793370870304365
1_3_8_0_3,0.024357904808044922
1_3_8_1_0,0.0998697172039053
1_3_8_1_1,0.018948685487926373
1_3_8_1_2,0.012762174024511443
1_3_8_1_3,0.017961111621393466
1_3_8_2_0,0.011674467114147363
1_3_8_2_1,0.028633754180413296
1_3_8_2_2,0.02230050619904388
1_3_8_2_3,0.02797281135069908
1_3_8_3_0,0.01762296038740687
1_3_8_3_1,0.02220947156947705
1_3_8_3_2,0.020875630371674912
1_3_8_3_3,0.024270612131826307
1_3_9_0_0,0.0
1_3_9_0_1,0.03859630883364028
1_3_9_0_2,0.031793370870304365
1_3_9_0_3,0.024357904808044922
1_3_9_1_0,0.10402113239029075
1_3_9_1_1,0.04061917829341607
1_3_9_1_2,0.012801617655287348
1_3_9_1_3,0.02039043892952506
1_3_9_2_0,0.013783061888421475
1_3_9_2_1,0.04512543637503998
1_3_9_2_2,0.0715876320086449
1_3_9_2_3,0.042695124712369914
1_3_9_3_0,0.029651383545662963
1_3_9_3_1,0.05245999766931014
1_3_9_3_2,0.041748919800610094
1_3_9_3_3,0.03654522456449233
1_4_0_0_0,0.056246305695562784
1_4_0_0_1,0.026089673458481247
1_4_0_0_2,0.05027554096152857
1_4_0_0_3,0.033132279009361394
1_4_0_1_0,0.03083728918694514
1_4_0_1_1,0.02402523692357216
1_4_0_1_2,0.0223376896193043
1_4_0_1_3,0.01803576383164899
1_4_0_2_0,0.019963039196647443
1_4_0_2_1,0.03400216965608363
1_4_0_2_2,0.03370833688777532
1_4_0_2_3,0.032444782166777326
1_4_0_3_0,0.020230351896988272
1_4_0_3_1,0.033509691290836426
1_4_0_3_2,0.030721889219488086
1_4_0_3_3,0.030476221685365828
1_4_10_0_0,0.20130065478325565
1_4_10_0_1,0.3007881913971063
1_4_10_0_2,0.07959546473496633
1_4_10_0_3,0.11690781942509981
1_4_10_1_0,0.21110256612468328
1_4_10_1_1,0.1356062716595439
1_4_10_1_2,0.04400037293877041
1_4_10_1_3,0.1092413949436471
1_4_10_2_0,0.10531607650934657
1_4_10_2_1,0.13213269295927366
1_4_10_2_2,0.22252724667033724
1_4_10_2_3,0.20915340764384646
1_4_10_3_0,0.09807912020416439
1_4_10_3_1,0.17765515104205906
1_4_10_3_2,0.17093469898031916
1_4_10_3_3,0.19541398536619964
1_4_1_0_0,0.056246305695562784
1_4_1_0_1,0.026089673458481247
1_4_1_0_2,0.05027554096152857
1_4_1_0_3,0.033132279009361394
1_4_1_1_0,0.03083728918694514
1_4_1_1_1,0.02399267815235751
1_4_1_1_2,0.022936254913168516
1_4_1_1_3,0.01803985347497056
1_4_1_2_0,0.019963039196647443
1_4_1_2_1,0.03407157047490125
1_4_1_2_2,0.03292886068570998
1_4_1_2_3,0.032327886958586544
1_4_1_3_0,0.020251102350431698
1_4_1_3_1,0.03328842816200597
1_4_1_3_2,0.030545691643812253
1_4_1_3_3,0.03017281547261175
1_4_2_0_0,0.056246305695562784
1_4_2_0_1,0.026089673458481247
1_4_2_0_2,0.05027554096152857
1_4_2_0_3,0.033132279009361394
1_4_2_1_0,0.03083728918694514
1_4_2_1_1,0.02399267815235751
1_4_2_1_2,0.022936254913168516
1_4_2_1_3,0.01803985347497056
1_4_2_2_0,0.019963039196647443
1_4_2_2_1,0.03411636778463858
1_4_2_2_2,0.032662654022475465
1_4_2_2_3,0.031520770840975675
1_4_2_3_0,0.020251102350431698
1_4_2_3_1,0.03208969452365177
1_4_2_3_2,0.029496736817831364
1_4_2_3_3,0.029762962534705166
1_4_3_0_0,0.056246305695562784
1_4_3_0_1,0.026089673458481247
1_4_3_0_2,0.05027554096152857
1_4_3_0_3,0.033132279009361394
1_4_3_1_0,0.03083728918694514
1_4_3_1_1,0.023411992258158924
1_4_3_1_2,0.022427513877737677
1_4_3_1_3,0.017956915553971147
1_4_3_2_0,0.020344027728975332
1_4_3_2_1,0.03417104969925067
1_4_3_2_2,0.03185393983999117
1_4_3_2_3,0.031188873357195362
1_4_3_3_0,0.01954977361372176
1_4_3_3_1,0.032186059116487434
1_4_3_3_2,0.029629841936845397
1_4_3_3_3,0.029944968995472672
1_4_4_0_0,0.056246305695562784
1_4_4_0_1,0.026089673458481247
1_4_4_0_2,0.05027554096152857
1_4_4_0_3,0.033132279009361394
1_4_4_1_0,0.027347904566594982
1_4_4_1_1,0.026209374085692707
1_4_4_1_2,0.022617733083886673
1_4_4_1_3,0.018285828752795306
1_4_4_2_0,0.022463214885764218
1_4_4_2_1,0.031199937534791777
1_4_4_2_2,0.030724627799162196
1_4_4_2_3,0.02942614819964835
1_4_4_3_0,0.020516559555514388
1_4_4_3_1,0.029280809533119852
1_4_4_3_2,0.02836114579546829
1_4_4_3_3,0.029262425412318084
1_4_5_0_0,0.056246305695562784
1_4_5_0_1,0.014126019503194927
1_4_5_0_2,0.04521431066005761
1_4_5_0_3,0.038108874711692595
1_4_5_1_0,0.025484677650300335
1_4_5_1_1,0.02573349903220814
1_4_5_1_2,0.02320821611074907
1_4_5_1_3,0.020282188625817682
1_4_5_2_0,0.021233356347141494
1_4_5_2_1,0.03177424241082574
1_4_5_2_2,0.02913671117133422
1_4_5_2_3,0.029452058605035736
1_4_5_3_0,0.02183762185896772
1_4_5_3_1,0.029606987757461654
1_4_5_3_2,0.027616756583767513
1_4_5_3_3,0.02824184607461966
1_4_6_0_0,0.056246305695562784
1_4_6_0_1,0.011458799358370499
1_4_6_0_2,0.04521431066005761
1_4_6_0_3,0.04482900062788125
1_4_6_1_0,0.020308860586826512
1_4_6_1_1,0.02140067196300333
